AreaIdFrom,DistrictIdFrom,AreaIdTo,DistrictIdTo,Tolerance
709,,439,,0.05
61,,439,,0.1
486,234,455,103,0.25
320,,90,,0.55
61,,486,220,0.2
141,,344,84,0.6
6,,161,26,0.35
486,214,486,164,0.1
69,1,486,182,0.2
608,,736,,0.7
462,,486,207,0.55
486,310,486,211,0.5
813,,455,129,0.15
136,,161,54,0.35
162,,486,242,0.45
828,,486,190,0.0
879,,486,148,0.1
161,36,486,309,0.0
189,72,479,,0.6
874,,161,61,0.95
35,,486,219,0.45
184,,486,149,0.4
61,,410,97,0.0
486,132,486,212,0.45
879,,455,116,0.85
279,,486,249,0.2
171,,486,284,0.2
298,,35,,0.0
828,,486,228,0.1
455,107,486,191,0.6
926,,427,,0.75
455,112,61,,0.4
792,320,486,222,0.0
486,280,486,276,0.45
613,,486,253,0.1
467,,698,,0.0
558,,486,194,0.8
578,,486,244,0.5
584,,736,,0.35
486,273,486,261,0.45
427,,486,315,0.1
406,,433,100,0.0
34,,272,,0.05
811,,486,223,0.0
915,,514,,0.85
274,,69,4,0.3
427,,486,169,0.3
542,,534,,0.5
84,,486,208,0.15
913,348,161,16,0.2
458,,344,80,0.45
794,,488,,0.15
488,,433,102,0.2
277,,486,188,0.1
455,118,69,1,0.0
298,,913,343,0.5
870,335,35,,0.3
106,,344,76,0.05
298,,161,22,0.35
161,17,486,216,0.55
708,,486,163,0.05
561,,852,,0.05
343,,69,1,0.2
913,342,161,35,0.2
486,167,486,214,0.9
204,,61,,0.55
519,,406,,0.75
486,316,486,240,0.7
787,,486,223,0.25
486,236,161,53,0.75
410,94,486,209,0.5
879,,479,,0.3
208,,752,,0.0
486,209,486,265,0.05
913,346,161,11,0.15
813,,709,,0.05
410,93,486,199,0.6
913,348,736,,0.05
709,,90,,0.25
724,,632,,0.1
496,,792,322,0.5
640,,486,136,0.1
772,,179,,0.25
455,122,161,43,0.9
479,,465,,0.25
792,321,455,107,0.8
218,,913,342,0.05
189,72,161,63,0.5
433,102,486,264,0.2
3,,298,,0.15
486,274,486,252,0.05
834,,618,,0.25
486,258,486,164,0.2
455,129,486,219,0.6
175,,689,,0.75
272,,479,,0.0
119,,344,75,0.2
640,,69,3,0.25
479,,486,193,0.1
486,232,486,226,0.2
8,,410,90,0.65
162,,486,243,0.75
486,287,486,276,0.65
487,,486,227,0.8
161,35,427,,0.6
112,,115,67,0.2
439,,651,318,0.0
828,,161,62,0.15
765,,486,147,0.1
277,,486,230,0.35
173,,486,133,0.0
274,,488,,0.05
822,,465,,0.5
69,2,486,302,0.1
455,107,879,,0.0
832,,455,114,0.1
410,95,455,110,0.55
161,13,486,311,0.3
614,,792,322,0.1
455,131,161,30,0.15
215,,43,,0.15
69,3,455,127,0.2
455,117,486,175,0.85
488,,455,111,0.8
480,,651,319,0.6
161,21,486,270,0.45
61,,410,93,0.2
71,,298,,0.25
410,99,455,128,0.5
926,,488,,0.05
640,,479,,0.8
651,319,161,43,0.65
218,,486,276,0.1
486,152,486,168,0.8
155,,161,52,0.1
278,,161,43,0.3
486,244,161,53,0.55
651,319,486,134,0.1
202,,406,,0.0
486,145,455,131,0.3
115,68,115,69,0.75
689,,455,128,0.1
6,,69,1,0.6
298,,870,334,0.15
455,108,161,21,0.05
505,,913,343,0.35
486,239,486,289,0.1
455,112,486,161,0.0
175,,486,270,0.0
656,,486,260,0.0
879,,61,,0.35
171,,161,57,0.05
709,,486,166,0.25
161,49,277,,0.5
189,72,69,4,0.2
486,302,486,156,0.45
736,,486,315,0.3
371,,161,25,0.65
298,,161,54,0.4
913,346,486,199,0.2
486,246,486,168,0.1
143,,344,80,0.2
749,,455,124,0.5
455,128,486,168,0.9
198,,69,1,0.35
410,87,486,300,0.35
189,73,486,194,0.4
493,,486,150,0.2
279,,870,329,0.25
645,,792,321,0.55
488,,813,,0.6
396,,486,223,0.3
594,,277,,0.35
161,48,486,301,0.0
410,91,69,3,0.15
486,223,486,197,0.2
455,122,486,246,0.2
870,323,486,270,0.1
486,226,486,180,0.5
300,,621,,0.2
298,,651,319,0.3
170,,161,38,0.2
430,,486,228,0.35
439,,486,317,0.25
486,199,486,262,0.6
433,102,486,204,0.05
302,,486,304,0.05
462,,486,300,0.95
651,319,792,322,0.4
455,122,486,251,0.15
296,,514,,0.55
455,118,486,207,0.3
332,,792,320,0.45
486,303,486,215,0.15
35,,69,3,0.55
465,,913,342,0.65
277,,61,,0.05
486,211,486,295,0.6
679,,486,251,0.85
433,101,161,14,0.2
433,102,455,122,0.0
137,,161,11,0.45
830,,486,144,0.75
514,,439,,0.55
870,324,277,,0.3
277,,161,24,0.45
344,79,486,300,0.45
443,,455,114,0.5
184,,161,19,0.25
813,,486,175,0.75
410,93,218,,0.35
879,,486,204,0.2
69,2,486,237,0.05
218,,455,114,0.2
686,,486,287,0.3
410,89,410,98,0.5
455,103,455,116,0.05
486,146,486,140,0.9
486,221,161,52,0.2
410,90,486,235,0.2
90,,161,62,0.0
6,,455,120,0.15
69,2,486,262,0.05
926,,486,186,0.65
475,,486,255,0.25
913,342,115,70,0.75
64,,486,142,0.1
486,171,486,181,0.05
491,,486,214,0.35
699,,486,165,0.2
61,,486,217,0.05
792,321,621,,0.25
664,,274,,0.1
115,69,870,329,0.85
92,,486,271,0.05
65,,69,4,0.3
486,260,455,112,0.15
274,,486,232,0.1
397,,410,96,0.55
888,,499,,0.6
588,,455,112,0.6
161,26,486,166,0.15
486,175,161,25,0.5
486,158,486,266,0.0
486,261,486,171,0.35
514,,488,,0.15
740,,436,,0.45
161,42,455,125,0.05
776,,3,,0.6
270,,926,,0.15
70,,455,107,0.4
455,108,486,163,0.15
698,,915,,0.0
936,,621,,0.3
486,315,486,287,0.05
138,,486,240,0.1
114,,69,2,0.4
161,42,161,25,0.75
689,,913,348,0.05
799,,277,,0.95
824,,410,89,0.25
897,,465,,0.1
116,,69,1,0.1
385,,433,101,0.25
938,,479,,0.4
455,117,410,87,0.05
616,,410,87,0.1
398,,273,,0.2
486,266,486,134,0.15
723,,344,81,0.4
202,,486,184,0.15
439,,115,66,0.55
204,,161,45,0.3
155,,298,,0.8
743,,813,,0.3
486,297,486,173,0.4
486,223,486,150,0.1
832,,486,259,0.55
162,,433,102,0.1
486,176,486,236,0.0
153,,455,124,0.35
621,,870,332,0.75
486,211,486,136,0.9
486,159,115,66,0.3
486,293,486,150,0.65
454,,486,287,0.7
427,,486,269,0.1
273,,486,279,0.2
338,,371,,0.35
594,,433,100,0.4
486,278,486,297,0.05
455,119,486,284,0.05
455,107,486,169,0.85
403,,486,205,0.45
439,,486,189,0.35
828,,792,320,0.2
828,,161,56,0.25
913,341,486,239,0.05
455,120,486,290,0.7
486,221,486,143,0.3
862,,43,,0.0
456,,709,,0.35
549,,824,,0.75
815,,792,322,0.15
245,,594,,0.4
486,145,486,248,0.25
798,,488,,0.35
115,68,385,,0.6
433,101,486,140,0.15
432,,496,,0.7
736,,651,318,0.7
486,190,486,211,0.5
161,23,455,117,0.45
640,,433,101,0.3
427,,813,,0.05
651,318,486,198,0.75
913,347,486,307,0.3
455,122,486,198,0.0
486,170,486,277,0.25
486,256,455,117,0.15
828,,486,285,0.1
455,124,161,35,0.3
403,,486,241,0.7
709,,410,97,0.1
479,,161,41,0.0
298,,486,267,0.1
792,320,161,61,0.0
486,310,486,309,0.45
69,4,277,,0.2
115,68,594,,0.35
749,,486,200,0.4
455,112,651,318,0.45
486,235,486,211,0.3
792,321,486,211,0.05
811,,792,320,0.45
486,293,486,138,0.7
736,,486,284,0.6
69,4,344,77,0.45
486,161,486,201,0.2
480,,486,233,0.05
161,61,486,133,0.75
833,,486,140,0.7
830,,298,,0.55
486,203,455,115,0.65
65,,245,,0.65
410,94,486,186,0.05
455,119,486,243,0.45
799,,486,308,0.05
274,,433,102,0.0
338,,486,183,0.3
94,,486,292,0.4
787,,486,174,0.3
822,,455,119,0.6
32,,161,57,0.15
277,,486,186,0.1
60,,455,108,0.0
488,,486,156,0.05
81,,486,250,0.55
61,,651,318,0.0
486,237,486,215,0.5
792,322,161,45,0.55
592,,486,209,0.0
161,31,161,57,0.25
368,,944,,0.0
464,,879,,0.3
161,38,161,31,0.15
618,,879,,0.75
651,319,35,,0.3
652,,455,119,0.7
410,98,709,,0.3
82,,486,203,0.1
433,100,455,121,0.5
410,88,161,46,0.75
552,,455,122,0.3
486,255,486,170,0.2
63,,486,155,0.1
486,160,486,296,0.2
486,303,486,283,0.35
427,,433,101,0.15
332,,594,,0.9
404,,488,,0.3
512,,913,347,0.5
901,,879,,0.05
486,229,486,273,0.65
486,232,486,263,0.3
479,,486,133,0.25
151,,427,,0.85
396,,36,,0.25
505,,61,,0.2
488,,486,270,0.2
309,,161,32,0.8
69,2,486,142,0.25
486,250,486,211,0.55
480,,61,,0.05
344,84,455,127,0.05
161,29,486,201,0.25
69,1,486,223,0.45
828,,621,,0.15
557,,385,,0.8
36,,486,267,0.05
433,100,36,,0.0
30,,486,277,0.3
151,,926,,0.05
486,232,479,,0.25
237,,486,132,0.35
3,,486,160,0.05
35,,486,281,0.55
813,,486,247,0.0
410,89,161,48,0.35
828,,298,,0.3
478,,486,290,0.1
643,,936,,0.0
417,,792,322,0.25
455,125,410,92,0.25
486,250,486,185,0.1
161,12,298,,0.3
488,,455,119,0.0
671,,271,,0.1
913,348,161,21,0.3
410,93,161,43,0.5
792,320,486,207,0.2
486,268,486,197,0.5
65,,161,22,0.05
410,97,161,35,0.55
635,,486,287,0.45
486,137,455,115,0.55
913,342,486,274,0.4
879,,410,89,0.4
635,,486,154,0.9
879,,486,143,0.5
828,,455,114,0.2
486,165,689,,0.15
433,102,486,281,0.35
433,100,486,303,0.5
140,,486,294,0.1
777,,455,104,0.55
325,,486,151,0.2
112,,344,81,0.05
115,69,486,211,0.0
65,,410,90,0.45
161,53,161,27,0.5
479,,486,310,0.0
924,,134,,0.2
344,82,913,348,0.55
410,87,455,112,0.3
143,,427,,0.6
433,100,279,,0.6
676,,161,37,0.4
247,,427,,0.15
709,,486,219,0.5
186,,907,,0.4
709,,455,115,0.1
251,,455,103,0.0
547,,69,1,0.05
824,,455,121,0.0
651,319,479,,0.05
455,117,410,99,0.25
175,,161,35,0.1
450,,926,,0.4
243,,547,,0.35
277,,274,,0.1
678,,3,,0.2
486,166,486,141,0.25
144,,455,105,0.25
175,,455,114,0.45
897,,455,112,0.3
517,,759,,0.6
8,,218,,0.4
35,,486,187,0.75
277,,651,318,0.05
455,128,486,167,0.15
173,,161,13,0.0
486,156,486,228,0.2
69,1,455,106,0.3
69,1,486,175,0.2
651,319,486,247,0.75
433,100,486,225,0.25
161,26,410,94,0.6
204,,161,65,0.8
457,,486,291,0.15
811,,792,320,0.15
486,259,161,28,0.0
792,322,486,221,0.7
433,100,486,192,0.05
455,108,161,14,0.1
455,109,455,126,0.05
274,,455,118,0.35
455,106,486,195,0.55
410,86,486,142,0.5
189,71,189,72,0.2
277,,161,9,0.3
589,,455,118,0.8
812,,486,158,0.25
640,,486,313,0.05
433,101,813,,0.1
218,,486,279,0.75
161,12,115,70,0.1
69,2,455,119,0.6
792,322,455,114,0.2
69,3,344,80,0.65
486,157,486,240,0.2
277,,486,136,0.9
486,158,486,288,0.25
439,,455,119,0.2
486,139,486,253,0.9
473,,486,190,0.4
344,78,486,253,0.6
69,1,455,114,0.4
486,293,486,208,0.6
651,319,486,143,0.75
381,,455,121,0.15
138,,427,,0.0
163,,486,277,0.45
273,,486,217,0.25
427,,455,130,0.05
792,320,486,275,0.55
486,269,161,6,0.5
941,,115,69,0.2
925,,298,,0.75
455,116,486,295,0.1
69,1,486,199,0.7
455,115,455,127,0.0
489,,161,23,0.5
140,,709,,0.1
500,,504,,0.0
486,149,486,303,0.8
873,,273,,0.1
913,346,651,318,0.05
189,73,218,,0.25
218,,3,,0.75
471,,161,29,0.0
274,,913,347,0.15
607,,486,222,0.95
161,8,486,226,0.4
486,207,486,198,0.1
298,,161,36,0.6
911,,479,,0.45
218,,486,315,0.25
320,,594,,0.5
486,199,486,317,0.05
486,280,486,180,0.1
344,84,115,68,0.65
709,,486,151,0.55
640,,218,,0.3
614,,640,,0.05
189,72,161,13,0.35
175,,245,,0.1
61,,486,222,0.25
161,51,161,55,0.15
777,,161,51,0.8
486,244,486,171,0.65
281,,514,,0.1
832,,161,12,0.3
277,,486,242,0.35
486,232,486,219,0.4
791,,486,184,0.0
69,2,455,123,0.5
455,116,486,291,0.35
768,,486,234,0.05
486,147,486,234,0.15
602,,709,,0.0
444,,621,,0.25
70,,486,278,0.1
161,62,161,50,0.7
455,106,486,195,0.7
488,,486,236,0.25
486,213,161,57,0.05
455,123,479,,0.0
640,,273,,0.0
486,258,486,307,0.1
620,,161,21,0.15
689,,486,199,0.45
486,137,486,208,0.35
486,158,433,101,0.35
279,,189,71,0.8
305,,486,235,0.3
531,,344,77,0.65
3,,161,22,0.1
459,,344,79,0.05
486,136,486,236,0.25
69,1,828,,0.45
505,,115,66,0.1
427,,439,,0.55
61,,455,119,0.2
761,,69,2,0.2
274,,792,320,0.35
504,,344,82,0.35
273,,486,176,0.5
870,329,433,101,0.75
189,73,486,216,0.2
736,,61,,0.8
813,,486,237,0.05
707,,813,,0.15
640,,486,143,0.8
479,,486,280,0.3
218,,455,119,0.45
486,184,486,288,0.2
410,86,486,140,0.3
279,,161,62,0.05
302,,427,,0.75
792,321,486,222,0.0
486,161,486,209,0.4
278,,870,334,0.05
913,345,298,,0.5
792,321,455,113,0.6
697,,913,346,0.35
69,4,455,119,0.1
287,,161,21,0.6
298,,486,188,0.45
921,,455,129,0.1
486,296,161,20,0.1
679,,486,176,0.1
897,,189,72,0.15
100,,486,224,0.6
161,32,486,132,0.75
699,,161,45,0.65
870,336,465,,0.0
874,,298,,0.15
161,49,879,,0.0
486,242,486,199,0.5
288,,486,315,0.25
471,,455,123,0.35
736,,870,331,0.2
653,,897,,0.6
161,45,455,111,0.3
410,99,486,209,0.3
486,270,455,130,0.25
632,,486,139,0.0
526,,870,332,0.35
824,,486,304,0.85
844,,721,,0.6
69,4,486,191,0.3
458,,486,258,0.05
185,,926,,0.1
273,,486,210,0.5
404,,486,306,0.45
486,265,486,154,0.35
486,273,486,146,0.1
797,,161,50,0.35
813,,736,,0.1
486,249,486,285,0.05
63,,410,94,0.2
61,,486,197,0.2
161,34,161,16,0.35
792,321,455,115,0.15
65,,161,42,0.05
161,48,486,238,0.05
61,,161,9,0.2
273,,486,262,0.35
189,72,161,7,0.65
384,,444,,0.05
410,90,486,219,0.3
7,,161,44,0.25
640,,455,122,0.3
689,,161,62,0.7
410,97,486,263,0.0
344,82,115,69,0.1
175,,486,219,0.45
792,322,486,264,0.85
406,,709,,0.35
486,157,486,290,0.5
406,,486,140,0.45
651,318,486,197,0.1
161,60,486,210,0.4
455,109,69,1,0.3
792,322,486,256,0.1
651,319,455,131,0.25
140,,115,70,0.25
410,96,455,116,0.5
399,,792,322,0.15
486,159,486,232,0.1
565,,455,131,0.25
635,,465,,0.1
929,,455,122,0.1
300,,486,149,0.25
486,219,486,274,0.4
455,130,486,310,0.05
486,181,486,297,0.65
161,62,486,148,0.7
277,,61,,0.3
745,,486,289,0.3
828,,493,,0.05
455,113,486,180,0.1
549,,486,252,0.1
279,,455,112,0.6
913,347,161,5,0.4
433,101,218,,0.55
828,,479,,0.1
887,,455,117,0.2
505,,792,322,0.05
792,321,455,121,0.7
488,,486,209,0.4
828,,651,318,0.65
433,102,486,169,0.7
621,,486,225,0.55
486,244,161,17,0.05
486,286,161,27,0.1
410,98,813,,0.5
455,125,486,308,0.15
140,,486,305,0.1
651,319,870,330,0.35
175,,69,3,0.05
873,,486,189,0.05
479,,486,316,0.45
410,96,161,37,0.3
913,348,486,244,0.75
870,340,161,52,0.2
913,345,455,113,0.4
776,,442,,0.4
204,,161,30,0.2
486,175,486,173,0.15
813,,455,129,0.6
792,322,486,184,0.5
397,,870,330,0.05
486,231,486,255,0.5
486,189,486,280,0.0
84,,161,7,0.4
400,,792,321,0.3
298,,69,1,0.25
794,,486,184,0.15
410,97,870,337,0.1
828,,486,148,0.35
666,,486,214,0.1
35,,161,59,0.15
274,,486,198,0.4
161,7,161,54,0.0
410,90,486,234,0.45
107,,115,68,0.2
870,339,69,2,0.2
298,,115,67,0.35
115,66,344,84,0.4
226,,154,,0.0
620,,913,346,0.8
427,,486,150,0.65
306,,926,,0.35
792,322,410,85,0.25
455,117,486,163,0.45
189,73,486,225,0.2
310,,298,,0.25
785,,479,,0.05
486,236,161,47,0.35
679,,913,344,0.6
715,,455,114,0.45
422,,486,230,0.1
620,,792,322,0.8
455,127,913,345,0.3
621,,709,,0.3
651,319,455,125,0.75
455,130,486,307,0.05
410,92,486,199,0.55
69,4,505,,0.55
161,49,455,111,0.75
454,,486,146,0.5
140,,479,,0.05
290,,439,,0.35
813,,486,185,0.1
376,,929,,0.2
487,,486,259,0.1
479,,486,259,0.15
455,112,455,115,0.35
410,92,594,,0.4
935,,813,,0.15
486,317,486,247,0.1
486,303,486,300,0.6
433,102,486,136,0.4
455,114,161,47,0.45
775,,65,,0.1
486,236,455,106,0.25
186,,410,93,0.1
423,,69,3,0.5
310,,161,46,0.0
455,111,486,285,0.4
115,69,344,78,0.6
455,130,161,14,0.15
306,,161,64,0.0
410,92,455,103,0.6
651,319,486,308,0.05
433,102,65,,0.15
486,201,161,28,0.05
828,,35,,0.6
161,58,410,91,0.0
65,,486,312,0.5
455,120,161,7,0.05
699,,486,199,0.25
478,,486,303,0.0
61,,486,216,0.6
137,,486,285,0.15
875,,410,99,0.1
298,,486,189,0.05
486,277,455,123,0.65
486,288,455,129,0.4
161,13,486,183,0.1
175,,455,123,0.5
204,,161,18,0.2
410,97,486,147,0.35
907,,161,12,0.35
304,,913,346,0.1
479,,913,348,0.65
189,71,486,316,0.5
486,210,298,,0.7
813,,245,,0.0
495,,479,,0.3
537,,486,315,0.4
486,173,486,174,0.0
813,,69,3,0.75
224,,455,117,0.45
69,2,161,48,0.65
828,,792,322,0.25
709,,486,209,0.35
272,,486,225,0.25
709,,486,293,0.05
687,,486,178,0.7
184,,161,26,0.15
61,,486,164,0.25
455,107,792,320,0.75
651,319,161,42,0.25
913,341,161,52,0.1
486,206,486,170,0.1
455,116,486,263,0.15
709,,486,174,0.5
492,,486,273,0.15
433,102,161,53,0.1
913,343,455,131,0.2
486,266,486,262,0.4
510,,486,206,0.4
640,,486,220,0.7
510,,90,,0.2
486,247,486,220,0.2
188,,410,96,0.25
776,,640,,0.0
824,,486,303,0.7
279,,486,287,0.25
384,,689,,0.05
65,,486,222,0.6
406,,455,123,0.05
144,,488,,0.45
403,,433,102,0.25
486,273,486,216,0.4
161,35,455,129,0.0
486,174,486,265,0.4
479,,410,99,0.1
613,,874,,0.35
439,,433,100,0.15
277,,486,197,0.2
486,249,792,321,0.15
697,,455,129,0.1
353,,98,,0.0
486,193,486,240,0.2
651,318,69,4,0.3
664,,162,,0.0
913,345,161,43,0.4
792,320,161,47,0.1
115,67,486,251,0.45
711,,189,73,0.55
880,,268,,0.3
153,,913,341,0.0
874,,486,216,0.35
462,,651,318,0.4
442,,486,293,0.6
69,1,486,261,0.1
455,117,161,32,0.0
84,,69,1,0.25
486,235,161,31,0.5
410,95,161,62,0.1
161,44,161,47,0.8
505,,344,81,0.45
189,73,455,119,0.4
882,,161,33,0.05
915,,486,191,0.7
594,,433,100,0.25
679,,410,96,0.45
486,238,486,199,0.2
651,318,486,256,0.8
491,,455,111,0.3
